8.446683756510415719e+01,1.058870137532552036e+02,1.765627848307291572e+02,1.014097086588541572e+02,1.283329874674479072e+02,1.535705769856770644e+02,1.081041056315104072e+02,1.743816528320312500e+02,1.694062296549479072e+02,1.702526448567708144e+02
8.326773579915364110e+01,9.641782633463540719e+01,1.795539957682291572e+02,1.113033650716145786e+02,1.266067606608072822e+02,1.344574686686197822e+02,8.286206054687500000e+01,1.662489013671875000e+02,1.529273071289062500e+02,1.777129516601562500e+02
8.091526285807290719e+01,9.576877848307290719e+01,1.787953898111979072e+02,1.122284647623697822e+02,1.299040527343750000e+02,1.610823160807291572e+02,9.584002685546875000e+01,1.847057495117187500e+02,1.449593912760416572e+02,1.921318155924479072e+02
7.587936401367187500e+01,1.099928792317708286e+02,1.775618489583333144e+02,9.706277465820312500e+01,1.361698303222656250e+02,1.504091491699218750e+02,1.000687866210937500e+02,1.774467366536458144e+02,1.710783691406250000e+02,1.691176554361979072e+02
7.144040425618489110e+01,1.039134114583333286e+02,1.853021647135416572e+02,1.032784423828125000e+02,1.456717122395833144e+02,1.638814595540364394e+02,9.484304809570312500e+01,1.851964111328125000e+02,1.565729878743489394e+02,1.822019042968750000e+02
8.123234558105468750e+01,1.181096801757812500e+02,1.658531290690104072e+02,8.987385050455728219e+01,1.473584187825520644e+02,1.425483500162760322e+02,1.180636291503906250e+02,1.793698323567708144e+02,1.778750406901041572e+02,1.610898030598958144e+02
8.305961608886718750e+01,1.118465372721354072e+02,1.673501485188801894e+02,9.577697753906250000e+01,1.139981892903645786e+02,1.531445210774739394e+02,1.035635884602864536e+02,1.705450236002604072e+02,1.727380574544270644e+02,1.600878499348958144e+02
8.006745402018228219e+01,9.256449381510415719e+01,1.833537801106770644e+02,1.138940429687500000e+02,1.244847208658854072e+02,1.574085286458333144e+02,8.828706868489582860e+01,1.754696248372395644e+02,1.488088378906250000e+02,1.873321329752604072e+02
7.107417805989582860e+01,9.584650675455728219e+01,1.899343465169270644e+02,1.110582275390625000e+02,1.325273234049479072e+02,1.376265055338541572e+02,8.470004272460937500e+01,1.826827799479166572e+02,1.522315572102864394e+02,1.878831583658854072e+02
7.320832316080728219e+01,1.068445434570312500e+02,1.709351806640625000e+02,9.994461059570312500e+01,1.331890462239583144e+02,1.338433939615885322e+02,9.253509521484375000e+01,1.698276265462239394e+02,1.627580159505208144e+02,1.654548238118489394e+02
7.972233581542968750e+01,1.041527811686197822e+02,1.751126708984375000e+02,1.032018127441406250e+02,1.262345886230468750e+02,1.421704711914062500e+02,8.804564412434895360e+01,1.688272908528645644e+02,1.665533040364583144e+02,1.651421203613281250e+02
6.914271545410156250e+01,1.100062662760416572e+02,1.808196207682291572e+02,9.778594970703125000e+01,1.450007527669270644e+02,1.644551086425781250e+02,1.058714497884114536e+02,1.985696818033854072e+02,1.659487406412760322e+02,1.845885009765625000e+02
8.512776692708332860e+01,1.009984232584635322e+02,1.728969523111979072e+02,1.056789143880208286e+02,1.353356119791666572e+02,1.431596984863281250e+02,9.636662801106770360e+01,1.806476236979166572e+02,1.552275492350260322e+02,1.834240112304687500e+02
8.266034952799478219e+01,1.045614624023437500e+02,1.763412679036458144e+02,1.027919311523437500e+02,1.235161132812500000e+02,1.475055541992187500e+02,1.066700134277343750e+02,1.770009155273437500e+02,1.650162658691406250e+02,1.749990844726562500e+02
8.582358805338540719e+01,9.482455444335937500e+01,1.789749348958333144e+02,1.129978434244791572e+02,1.443414001464843750e+02,1.387137044270833144e+02,9.286808268229165719e+01,1.664446207682291572e+02,1.565344441731770644e+02,1.732315673828125000e+02
7.903313700358071969e+01,9.874701944986978219e+01,1.771243693033854072e+02,1.085680847167968750e+02,1.303999023437500000e+02,1.414786071777343750e+02,9.300316365559895360e+01,1.731565551757812500e+02,1.539420369466145644e+02,1.792222290039062500e+02
6.722628784179687500e+01,1.092614847819010322e+02,1.895001424153645644e+02,9.865260823567707860e+01,1.350143229166666572e+02,1.460712381998697822e+02,9.932297770182290719e+01,1.871254069010416572e+02,1.691239013671875000e+02,1.795227457682291572e+02
7.264784749348957860e+01,9.673701985677082860e+01,1.813924560546875000e+02,1.106276143391927036e+02,1.248954467773437500e+02,1.669067484537760322e+02,8.515739440917968750e+01,1.759759928385416572e+02,1.528485412597656250e+02,1.868309936523437500e+02
7.998264058430989110e+01,1.096974385579427036e+02,1.721476033528645644e+02,9.770934041341145360e+01,1.327523193359375000e+02,1.428980305989583144e+02,1.060651346842447822e+02,1.815488281250000000e+02,1.588719075520833144e+02,1.784273478190104072e+02
7.546184285481770360e+01,1.048332112630208286e+02,1.782525634765625000e+02,1.024311930338541572e+02,1.324923909505208144e+02,1.379672444661458144e+02,1.053175862630208286e+02,1.804477539062500000e+02,1.598775227864583144e+02,1.800814819335937500e+02
7.897925821940103219e+01,8.866903686523437500e+01,1.808973185221354072e+02,1.186204223632812500e+02,1.199076741536458286e+02,1.392499186197916572e+02,8.031383260091145360e+01,1.658271891276041572e+02,1.423730367024739394e+02,1.804230143229166572e+02
7.949400838216145360e+01,1.067486165364583286e+02,1.813626708984375000e+02,1.002367451985677036e+02,1.502250976562500000e+02,1.338972371419270644e+02,9.579203287760415719e+01,1.734535522460937500e+02,1.696234232584635322e+02,1.693766377766926894e+02
8.657587687174478219e+01,1.016120402018229072e+02,1.689847208658854072e+02,1.054238484700520786e+02,1.369662577311197822e+02,1.348637084960937500e+02,9.083022054036457860e+01,1.644449157714843750e+02,1.604317321777343750e+02,1.641387736002604072e+02
8.095730082194009469e+01,9.731577555338540719e+01,1.761418253580729072e+02,1.098043721516927036e+02,1.386179504394531250e+02,1.473563130696614394e+02,9.263283284505207860e+01,1.736361694335937500e+02,1.467366739908854072e+02,1.796804606119791572e+02
8.491867574055989110e+01,1.006511942545572822e+02,1.661033020019531250e+02,1.056149190266927036e+02,1.439027303059895644e+02,1.377690938313801894e+02,1.020643513997395786e+02,1.805897420247395644e+02,1.523044128417968750e+02,1.847063802083333144e+02
8.345208231608071969e+01,1.006961059570312500e+02,1.760203450520833144e+02,1.073186543782552036e+02,1.409095052083333144e+02,1.300385538736979072e+02,8.736008707682290719e+01,1.631526489257812500e+02,1.615451354980468750e+02,1.684673563639322822e+02
7.757356262207031250e+01,9.597683715820312500e+01,1.841756388346354072e+02,1.109954325358072822e+02,1.286293131510416572e+02,1.515469665527343750e+02,8.865346272786457860e+01,1.769838460286458144e+02,1.539861755371093750e+02,1.849642537434895644e+02
7.870451863606770360e+01,8.678952026367187500e+01,1.890470987955729072e+02,1.212629089355468750e+02,1.093041788736979072e+02,1.547917683919270644e+02,8.005486043294270360e+01,1.708766479492187500e+02,1.466021931966145644e+02,1.889715983072916572e+02
8.593798828125000000e+01,9.429516601562500000e+01,1.737252197265625000e+02,1.131178588867187500e+02,1.432124328613281250e+02,1.455477193196614394e+02,9.054833984375000000e+01,1.758619588216145644e+02,1.454155171712239394e+02,1.851152140299479072e+02
7.815282185872395360e+01,9.470141601562500000e+01,1.820945638020833144e+02,1.129454549153645786e+02,1.120731099446614536e+02,1.386934814453125000e+02,7.812098693847656250e+01,1.602404683430989394e+02,1.518321634928385322e+02,1.748673502604166572e+02
8.412977091471353219e+01,1.091897277832031250e+02,1.673542175292968750e+02,9.844971720377603219e+01,1.503975219726562500e+02,1.443566691080729072e+02,1.102811991373697822e+02,1.746440633138020644e+02,1.691261596679687500e+02,1.674684448242187500e+02
8.030229695638020360e+01,1.081275634765625000e+02,1.738192545572916572e+02,9.935970052083332860e+01,1.303820902506510322e+02,1.432874857584635322e+02,9.767721557617187500e+01,1.719028116861979072e+02,1.697904866536458144e+02,1.662320454915364394e+02
7.730799865722656250e+01,1.042657063802083286e+02,1.775814005533854072e+02,1.029733886718750000e+02,1.391266581217447822e+02,1.205966898600260322e+02,9.938645426432290719e+01,1.781115722656250000e+02,1.635674641927083144e+02,1.759962361653645644e+02
8.599541219075520360e+01,1.063873901367187500e+02,1.681925455729166572e+02,1.011734517415364536e+02,1.488655293782551894e+02,1.348387349446614394e+02,1.074274291992187500e+02,1.809474894205729072e+02,1.594139709472656250e+02,1.757460937500000000e+02
8.209315490722656250e+01,1.052399495442708286e+02,1.812653198242187500e+02,1.021255493164062500e+02,1.294319559733072822e+02,1.553542785644531250e+02,1.094733276367187500e+02,1.856051635742187500e+02,1.581174621582031250e+02,1.866538899739583144e+02
7.925448099772134469e+01,1.001616617838541572e+02,1.711016235351562500e+02,1.073837076822916572e+02,1.297970682779947822e+02,1.326570841471354072e+02,9.532130940755207860e+01,1.776788736979166572e+02,1.470374552408854072e+02,1.806126302083333144e+02
8.875185139973957860e+01,9.256768798828125000e+01,1.750873413085937500e+02,1.144792073567708286e+02,1.203652038574218750e+02,1.376208699544270644e+02,7.905677286783853219e+01,1.561535339355468750e+02,1.508320312500000000e+02,1.718081054687500000e+02
8.045622253417968750e+01,1.188806050618489536e+02,1.707273356119791572e+02,8.880349731445312500e+01,1.396364135742187500e+02,1.375720926920572822e+02,1.179483337402343750e+02,1.822156778971354072e+02,1.787810262044270644e+02,1.631815694173176894e+02
8.388833618164062500e+01,9.051517740885415719e+01,1.822511189778645644e+02,1.170513916015625000e+02,1.293145650227864394e+02,1.355743815104166572e+02,7.903724161783853219e+01,1.642515258789062500e+02,1.505765584309895644e+02,1.795730590820312500e+02
8.077161153157551610e+01,1.076636962890625000e+02,1.717630818684895644e+02,9.947363281250000000e+01,1.401791992187500000e+02,1.328952229817708144e+02,1.012188517252604072e+02,1.740767822265625000e+02,1.664674275716145644e+02,1.697479654947916572e+02
7.988933817545571969e+01,9.906881713867187500e+01,1.768170776367187500e+02,1.079550272623697822e+02,1.320474751790364394e+02,1.523473409016926894e+02,8.667835489908853219e+01,1.749124145507812500e+02,1.514889322916666572e+02,1.787718709309895644e+02
7.876330057779946969e+01,1.182083740234375000e+02,1.668825276692708144e+02,8.994006347656250000e+01,1.591235046386718750e+02,1.343645629882812500e+02,1.270447082519531250e+02,1.854066975911458144e+02,1.833994344075520644e+02,1.640353597005208144e+02
8.410758463541665719e+01,1.003618774414062500e+02,1.766789143880208144e+02,1.066452534993489536e+02,1.223593037923177036e+02,1.414831848144531250e+02,9.119222005208332860e+01,1.638564046223958144e+02,1.652516682942708144e+02,1.705848388671875000e+02
8.062425231933593750e+01,1.119253336588541572e+02,1.694485270182291572e+02,9.580076090494790719e+01,1.397237548828125000e+02,1.438096415201822822e+02,1.053295898437500000e+02,1.804036865234375000e+02,1.738595987955729072e+02,1.724910278320312500e+02
7.660366312662759469e+01,9.617042032877603219e+01,1.796013387044270644e+02,1.116677551269531250e+02,1.352893066406250000e+02,1.304369099934895644e+02,9.070884195963540719e+01,1.731521809895833144e+02,1.523425496419270644e+02,1.844557698567708144e+02
7.593643188476562500e+01,1.020337117513020786e+02,1.831189778645833144e+02,1.051076456705729072e+02,1.226251220703125000e+02,1.406253051757812500e+02,9.355572509765625000e+01,1.799869995117187500e+02,1.540732625325520644e+02,1.796834920247395644e+02
8.923402913411457860e+01,9.856504313151040719e+01,1.764267171223958144e+02,1.084577738444010322e+02,1.171881306966145786e+02,1.401562601725260322e+02,9.425798543294270360e+01,1.640308125813801894e+02,1.685455729166666572e+02,1.692836507161458144e+02
8.026298014322915719e+01,1.152886454264322822e+02,1.727018432617187500e+02,9.280143229166665719e+01,1.208891194661458286e+02,1.488414611816406250e+02,1.190705769856770786e+02,1.740888264973958144e+02,1.831812947591145644e+02,1.613432922363281250e+02
7.924489339192707860e+01,1.031252136230468750e+02,1.788266601562500000e+02,1.049883829752604072e+02,1.385332031250000000e+02,1.225529174804687500e+02,1.060655721028645786e+02,1.787485961914062500e+02,1.614011332194010322e+02,1.796309204101562500e+02
8.117247517903645360e+01,1.110297241210937500e+02,1.692810465494791572e+02,9.661566162109375000e+01,1.361222127278645644e+02,1.480467732747395644e+02,1.004454345703125000e+02,1.785850626627604072e+02,1.633518473307291572e+02,1.681476440429687500e+02
9.134528605143228219e+01,9.907056681315103219e+01,1.667899983723958144e+02,1.076144104003906250e+02,1.087222188313802036e+02,1.276584574381510322e+02,9.828485107421875000e+01,1.787332356770833144e+02,1.422011108398437500e+02,1.820567423502604072e+02
7.306765747070312500e+01,1.031172078450520786e+02,1.805780029296875000e+02,1.045350240071614536e+02,1.239189961751302036e+02,1.372715047200520644e+02,8.997642008463540719e+01,1.773175455729166572e+02,1.576579386393229072e+02,1.778750000000000000e+02
8.565917968750000000e+01,1.023434956868489536e+02,1.679371948242187500e+02,1.058227539062500000e+02,1.338952229817708144e+02,1.291525777180989394e+02,1.010586140950520786e+02,1.672514648437500000e+02,1.593690287272135322e+02,1.652527669270833144e+02
7.569652303059895360e+01,1.025476481119791572e+02,1.757360636393229072e+02,1.045363362630208286e+02,1.437824605305989394e+02,1.337218119303385322e+02,1.045216573079427036e+02,1.851131998697916572e+02,1.568430989583333144e+02,1.827128092447916572e+02
8.140722147623696969e+01,1.151719970703125000e+02,1.640164794921875000e+02,9.187463378906250000e+01,1.285826009114583144e+02,1.445047505696614394e+02,1.159479370117187500e+02,1.785312906901041572e+02,1.691841328938801894e+02,1.641945800781250000e+02
7.980119832356770360e+01,1.038070576985677036e+02,1.755968831380208144e+02,1.031089477539062500e+02,1.110075073242187500e+02,1.418031209309895644e+02,9.490922037760415719e+01,1.746382446289062500e+02,1.556272888183593750e+02,1.762649739583333144e+02
8.458363850911457860e+01,9.339839680989582860e+01,1.733949381510416572e+02,1.131463012695312500e+02,1.241733194986979072e+02,1.389105631510416572e+02,8.538858032226562500e+01,1.699211018880208144e+02,1.525342915852864394e+02,1.801255493164062500e+02
8.088720703125000000e+01,1.014516398111979072e+02,1.767776896158854072e+02,1.057356770833333286e+02,1.267755635579427036e+02,1.453389485677083144e+02,9.146600341796875000e+01,1.692863972981770644e+02,1.604042358398437500e+02,1.732249145507812500e+02
9.027950032552082860e+01,1.020344645182291572e+02,1.739473266601562500e+02,1.049359232584635322e+02,1.055835367838541572e+02,1.365408325195312500e+02,1.002557881673177036e+02,1.666926879882812500e+02,1.541643168131510322e+02,1.719647216796875000e+02
8.658386230468750000e+01,1.003839213053385322e+02,1.743630574544270644e+02,1.070469055175781250e+02,1.314058125813801894e+02,1.422459208170572822e+02,9.499159749348957860e+01,1.703646341959635322e+02,1.573060099283854072e+02,1.755700276692708144e+02
7.757959493001301610e+01,1.154645080566406250e+02,1.755872599283854072e+02,9.190098063151040719e+01,1.334378865559895644e+02,1.436548055013020644e+02,1.149757690429687500e+02,1.781264851888020644e+02,1.736903076171875000e+02,1.624545694986979072e+02
8.346304829915364110e+01,1.042103474934895786e+02,1.780023803710937500e+02,1.029247843424479072e+02,1.456721191406250000e+02,1.428267822265625000e+02,1.005121968587239536e+02,1.823604736328125000e+02,1.560411478678385322e+02,1.822123819986979072e+02
7.501775105794270360e+01,1.051219278971354072e+02,1.793693033854166572e+02,1.018568420410156250e+02,1.441334330240885322e+02,1.498078104654947822e+02,1.033559163411458286e+02,1.805637613932291572e+02,1.660581970214843750e+02,1.780367838541666572e+02
7.812159220377603219e+01,1.003685506184895786e+02,1.742399698893229072e+02,1.068078206380208286e+02,1.362867940266926894e+02,1.387214253743489394e+02,8.932136027018228219e+01,1.701557820638020644e+02,1.549186096191406250e+02,1.743242594401041572e+02
7.441727701822915719e+01,9.653914388020832860e+01,1.781034545898437500e+02,1.102671101888020786e+02,1.211703694661458286e+02,1.282638753255208144e+02,8.982633463541665719e+01,1.783104044596354072e+02,1.470235392252604072e+02,1.847147216796875000e+02
8.136960347493489110e+01,1.097520039876302036e+02,1.720798543294270644e+02,9.884744262695312500e+01,1.235627441406250000e+02,1.249217427571614536e+02,9.609204101562500000e+01,1.647068888346354072e+02,1.614842834472656250e+02,1.564204305013020644e+02
8.069666544596353219e+01,1.053843383789062500e+02,1.729488118489583144e+02,1.016031799316406250e+02,1.288480428059895644e+02,1.431399739583333144e+02,1.020862833658854072e+02,1.721907552083333144e+02,1.627866210937500000e+02,1.707573649088541572e+02
9.198683675130207860e+01,1.118644104003906250e+02,1.642576090494791572e+02,9.553197224934895360e+01,1.429130045572916572e+02,1.328255004882812500e+02,1.061443583170572822e+02,1.692413431803385322e+02,1.617841593424479072e+02,1.607703450520833144e+02
9.059680175781250000e+01,8.743000284830728219e+01,1.756401367187500000e+02,1.212416381835937500e+02,1.295058390299479072e+02,1.434073384602864394e+02,7.959211730957031250e+01,1.628696187337239394e+02,1.381662902832031250e+02,1.825309041341145644e+02
8.580336507161457860e+01,9.627677408854165719e+01,1.767929484049479072e+02,1.111028340657552036e+02,1.414950561523437500e+02,1.442718709309895644e+02,8.532140096028645360e+01,1.667877909342447822e+02,1.549283854166666572e+02,1.762161865234375000e+02
6.799304199218750000e+01,9.783684285481770360e+01,1.920144246419270644e+02,1.095915730794270786e+02,1.294197692871093750e+02,1.234126993815104072e+02,8.722947184244790719e+01,1.722916666666666572e+02,1.582387898763020644e+02,1.798740844726562500e+02
7.790748087565103219e+01,1.069519755045572822e+02,1.785293172200520644e+02,9.989905802408853219e+01,1.507226765950520644e+02,1.407325846354166572e+02,1.050220031738281250e+02,1.811235758463541572e+02,1.636093546549479072e+02,1.760888671875000000e+02
8.026362609863281250e+01,1.029863586425781250e+02,1.769279785156250000e+02,1.037249247233072822e+02,1.310409444173176894e+02,1.305601298014322822e+02,8.644308471679687500e+01,1.665719604492187500e+02,1.627427368164062500e+02,1.672463277180989394e+02
7.902843729654946969e+01,1.074094848632812500e+02,1.755757649739583144e+02,1.004669291178385322e+02,1.305701497395833144e+02,1.432639261881510322e+02,1.034730428059895786e+02,1.749645996093750000e+02,1.688345845540364394e+02,1.733841756184895644e+02
7.699841308593750000e+01,1.099551391601562500e+02,1.821737874348958144e+02,9.764567057291665719e+01,1.287683715820312500e+02,1.518395487467447822e+02,1.069357299804687500e+02,1.800726114908854072e+02,1.713912760416666572e+02,1.742636922200520644e+02
8.069563293457031250e+01,1.039978027343750000e+02,1.674347432454426894e+02,1.033009847005208286e+02,1.564410909016926894e+02,1.507292785644531250e+02,1.034448140462239536e+02,1.783233846028645644e+02,1.545990397135416572e+02,1.720353190104166572e+02
7.815216064453125000e+01,1.052013244628906250e+02,1.771261393229166572e+02,1.018758850097656250e+02,1.417792154947916572e+02,1.352338867187500000e+02,9.806606038411457860e+01,1.729105428059895644e+02,1.624555765787760322e+02,1.714882812500000000e+02
8.517219034830728219e+01,1.096976114908854072e+02,1.712047526041666572e+02,9.739141845703125000e+01,1.163453674316406250e+02,1.481415201822916572e+02,1.167384440104166572e+02,1.924774780273437500e+02,1.573358764648437500e+02,1.874855143229166572e+02
7.931905619303384469e+01,1.063417663574218750e+02,1.719631144205729072e+02,1.006463623046875000e+02,1.515297139485676894e+02,1.387013956705729072e+02,9.986094156901040719e+01,1.751081949869791572e+02,1.613564147949218750e+02,1.710577392578125000e+02
8.528829956054687500e+01,9.648949178059895360e+01,1.762326660156250000e+02,1.107028808593750000e+02,1.363895060221354072e+02,1.442963663736979072e+02,8.722825113932290719e+01,1.665114237467447822e+02,1.480661417643229072e+02,1.762667236328125000e+02
7.757706705729165719e+01,1.134265136718750000e+02,1.762132771809895644e+02,9.352811686197915719e+01,1.218262227376302036e+02,1.608593037923176894e+02,1.078298136393229072e+02,1.790372517903645644e+02,1.744636230468750000e+02,1.706030171712239394e+02
8.587885538736978219e+01,9.580112711588540719e+01,1.721474405924479072e+02,1.115358784993489536e+02,1.087561035156250000e+02,1.366634724934895644e+02,9.064880371093750000e+01,1.765048217773437500e+02,1.341167805989583144e+02,1.904036865234375000e+02
7.709522501627603219e+01,1.002527262369791572e+02,1.827686971028645644e+02,1.072644653320312500e+02,1.488468017578125000e+02,1.367354532877604072e+02,8.986765543619790719e+01,1.747600097656250000e+02,1.636165771484375000e+02,1.761999104817708144e+02
8.756053670247395360e+01,1.053253885904947822e+02,1.760665690104166572e+02,1.020555013020833286e+02,1.175975240071614536e+02,1.376193745930989394e+02,1.057298380533854072e+02,1.722657267252604072e+02,1.648458150227864394e+02,1.695019124348958144e+02
8.629164632161457860e+01,1.078293660481770786e+02,1.656812540690104072e+02,9.956110636393228219e+01,1.345545247395833144e+02,1.477006734212239394e+02,1.033387654622395786e+02,1.834882405598958144e+02,1.549160868326822822e+02,1.787013549804687500e+02
8.590713500976562500e+01,9.302018229166665719e+01,1.779001464843750000e+02,1.141585083007812500e+02,1.051843770345052036e+02,1.353628133138020644e+02,8.339182535807290719e+01,1.652619018554687500e+02,1.439576619466145644e+02,1.807725016276041572e+02
7.531712341308593750e+01,1.073287251790364536e+02,1.772279459635416572e+02,1.005401509602864536e+02,1.447402648925781250e+02,1.374201863606770644e+02,1.176106974283854072e+02,1.860883382161458144e+02,1.643656717936197822e+02,1.814446614583333144e+02
7.413352457682290719e+01,1.091854451497395786e+02,1.736582031250000000e+02,9.780619303385415719e+01,1.523546549479166572e+02,1.366156514485676894e+02,1.036533304850260322e+02,1.811685384114583144e+02,1.642687276204426894e+02,1.748391520182291572e+02
8.838477579752603219e+01,1.090248209635416572e+02,1.698287251790364394e+02,9.854380289713540719e+01,1.343738098144531250e+02,1.386184692382812500e+02,1.063085225423177036e+02,1.696860555013020644e+02,1.732042032877604072e+02,1.635743611653645644e+02
7.419020589192707860e+01,1.036013895670572822e+02,1.797315673828125000e+02,1.035200398763020786e+02,1.169507242838541572e+02,1.588582458496093750e+02,9.628197224934895360e+01,1.772101643880208144e+02,1.567973632812500000e+02,1.779366861979166572e+02
8.370278930664062500e+01,9.923765055338540719e+01,1.747993367513020644e+02,1.073025105794270786e+02,1.391320292154947822e+02,1.390863647460937500e+02,9.731397501627603219e+01,1.724319051106770644e+02,1.506010945638020644e+02,1.787021484375000000e+02
8.303677876790364110e+01,9.923514811197915719e+01,1.738480428059895644e+02,1.081473592122395786e+02,1.254458821614583286e+02,1.408928120930989394e+02,9.393024698893228219e+01,1.729045817057291572e+02,1.538999532063801894e+02,1.787251383463541572e+02
7.813048807779946969e+01,1.119806315104166572e+02,1.762114664713541572e+02,9.529150390625000000e+01,1.321507771809895644e+02,1.531414184570312500e+02,1.118359069824218750e+02,1.841315511067708144e+02,1.718502400716145644e+02,1.739979858398437500e+02
7.826004536946614110e+01,1.109172668457031250e+02,1.748611857096354072e+02,9.593237304687500000e+01,1.236735331217447822e+02,1.464711201985676894e+02,1.014630533854166572e+02,1.800899454752604072e+02,1.663032836914062500e+02,1.681946818033854072e+02
8.032174682617187500e+01,1.078066406250000000e+02,1.713102620442708144e+02,9.979664103190103219e+01,1.308428344726562500e+02,1.509961954752604072e+02,1.086440429687500000e+02,1.778752441406250000e+02,1.619629923502604072e+02,1.736402180989583144e+02
7.729091389973957860e+01,1.035990498860677036e+02,1.755067952473958144e+02,1.038734334309895786e+02,1.132200317382812500e+02,1.435563354492187500e+02,9.150970458984375000e+01,1.749270833333333144e+02,1.594175720214843750e+02,1.745638020833333144e+02
